Device Name,Energy Star,RoHS,Recycled %,Easy Disassemble,EPEAT Rank,Source Link
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/b8ce7b8582874f7ab8983f5b3d6f0b39
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/41fd02b0f9cb47698e182e4f7a2fd703
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/93e82933373d4a4f9578fd85ae8338d2
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/aaa6cacd47884abeae5c68ba02145c4e
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/e2ac752197ad41abaf5661c28d7b0782
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/6439202e628f4a7bbf9a0d1e1f61a991
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/3f08dbd83af642e5ae9d02df1f3471be
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/f6477d6089214254acf94c26a95f4758
Samsung S34C650VE*,0,1,0,0,3,https://www.epeat.net/product-details/29c5af026a364e678a413abd3697e839
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/f3c7d2a511e44f5eaaac64474c61628d
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/18109c9dc6c7422f9491ccccad2af360
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/9eec417f7ef44d168e215a48a1632121
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/39334e61c1334563b2c107d0a8efa0d5
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/419ca073c49a4f6eb14f475c3f57a00c
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/d571dc8d78ba4c7c9e0c9831fe26ad8e
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/6f53345b32e143288193823eb8672925
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/3fcae373ecad4a35bd5ea08769cd82fb
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/7863898c95eb4cc3a249f1d9fcd05a9d
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/364c0cbadfb648ff8ca711ae87972320
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/a5bd70ae2a0c4afab911c17d8831a9d9
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/882da66c84e24d9ca7ab86b92e0f1dfa
Samsung S34C652UE*,0,1,0,0,3,https://www.epeat.net/product-details/e3dfa42d98984d39954e1727a5f08b3c
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/5d38105b78724c6983baf49a75aff95f
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/595771c1314f49ef847023f8fd62c211
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/5ed4d4aba3d046dca184ca1f50868bc5
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/983c25d700dd49a9be27a534d977ded3
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/58c4505693ef401dbc3686ad93034a3d
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/c62559c038424df5a5ab071743a367f6
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/8ca50ecd714948feab51636e7030f45e
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/a12c22eb1b814c6bacd978c84a2672db
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/2db8936af15c44c2a4d98fe1bd97231a
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/05eff888e85d410c94be6b6984eda078
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/bd32f286b2444c75af6e4c7d9450fae5
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/45203880049944e0a46fdea4807109fc
Samsung S34C652VE*,0,1,0,0,3,https://www.epeat.net/product-details/b524c06e1fc24c34b35e71dc4de44859
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/da8c295127f1414eaba4157a136dee04
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/634f77451ed940eabac6011c1ec64aec
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/b9124c20dbca4304b97a9b992164c21d
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/98d5cfbec4b44a0bb7a9815363a3ab45
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/b8c374cb4a434ac6ae8e2c8989b35302
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/bd7fd020d68347c7bdf26ed98b6ccca1
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/a8c27dc6f7504ff3a3d52221b7678844
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/17e41a6de32d40a886c0c0efe22410b6
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/985dbfad97654734b44c0131dfb4c1e2
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/be016e5a25b84acabe28a04f940e14fe
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/b8ed4f4e6ce14e70a7dbd0e4e96472b1
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/f7adb99e9c4843e8a4b74557f9f5e0f5
Samsung S34C654UE*,0,1,0,0,3,https://www.epeat.net/product-details/fbb2a4f1eea7404ebc78e40a4628a3db
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/fba7bf0104ee42b8b0f96f1ae72ed90f
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/7b5cc6f6b05c4c3aabe7648616c95fb1
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/8650fbc81556429695a5a11490513b0e
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/e2eb965b919e4dea8e7053cbaefe9c9b
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/562184b1c9214a6386aa745f64dc9c56
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/b9cb223e64bb4a80b8b3d067ef7f1025
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/076f8b7f68be4a1688047521d5cd0c07
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/00bdcd2d5913411aab7a96462f45ef58
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/27b376447e4c48bbbe6e95bb08e30191
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/5a2d3392fc644f03a41cc7ae8bef83b0
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/eb59bd6eb5bb4031bd20bc37593af86a
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/31e6f50d5a754730bc33560a903909c0
Samsung S34C654VE*,0,1,0,0,3,https://www.epeat.net/product-details/c57b28273eea49478f89fca29e2be7c0
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/8fb955fde57b4bad9b00901656e01dd0
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/037c8d50c111409baba74e7e2032db5a
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/a33b20bd862144fe997cc1b3970c1069
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/7eae9ed47ca7458f92f29b8e7b52b03e
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/0415b721bbc54bf6bad5544ba6b401df
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/34f53282fbb84943994dfd9e38cd07ce
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/0418ef9958a94c41ac17dd01ef2732d3
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/be9a23925a6b4dafa80dce98f41bad80
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/ab5ed113cc484b7c85b2c7286665870b
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/3584d917e2c64789a862568992569e2d
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/439cdfa748874c4599ca106f1e839a3a
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/35ab475a944e4d3ea5a1acb1b6d7d2ff
Samsung S37D800EA*,0,1,0,0,3,https://www.epeat.net/product-details/f90b0a19c53e4702911c1f326459da17
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/15ccd859bd4c4f24b60b9bb268b678e5
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/6fd49216655d461a878dfe5af9278b73
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/ab9f01f0d5954ef09585fc8995c8fb8b
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/2f4c871d82c645c2a21e20f9a7afc729
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/933429ae77c544db81e2526f8150200c
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/6d86c0a2af734f319226e38744e8576d
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/3abc0d30d0394161bfb3218be3ff54e7
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/93cf33fb29614af0bb99c490033551e5
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/46b5662fde4e41f28e94e88c799bc1b2
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/1b13a27154274d4facb1ae7dd8533edd
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/2421b2646a0442c3ab7cb758ef1a168a
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/f43ff4ab3f134c96b4797a11a7d75d99
Samsung S37D800UA*,0,1,0,0,3,https://www.epeat.net/product-details/8aa634cfdd0741c69c21e7470c61a474
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/c6ee460e226147d3aad009895ba06d68
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/7596f01879ac413c817e6913b83b8ef8
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/a6b397b107b645929aef417a5fd943e3
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/7e14bc665e26489d9b4344b1b8d714ad
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/0b3c9ebe599349bda96082504848c791
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/5dc59a6d6f83435f90aee847b3e33d87
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/2a6ea8e4596a409f800f6763f9f8b1ac
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/7f84e7b4323143a88eac0810d88c7864
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/86b3a509fa284439ac3d2db5758fe78a
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/5f2f7dacfb4e4ce3aef2345760c5f130
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/84c0bf939de24a119ceeacbf3bd5f436
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/d26fc8faef8e41b3884a751279a5c8c5
Samsung S37D802EA*,0,1,0,0,3,https://www.epeat.net/product-details/ad999e0dd56548f09b7f98624d0d38db
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/38fb8ba7a8ba429e897c3a8eb975b07c
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/3672e0ceafdf480ca5450508e15e9189
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/e46761f233294b0d81e7a2675c72408d
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/6cd430cf62a54c189c9956e4f4284cb7
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/a91f6437b3a64141a5a9b2623ef7bb3d
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/860894d258cf4c4bb39899fb3f893f40
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/26d19a176c9e429caf9d1fe80acb0f2b
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/b2b062d0946e483fae0cc0e38403de8a
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/51c0ffaa218943949fa2f999100a4aa8
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/47502be502f54f08bf9bc40373b3d03e
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/71d275d011454f91a49315ccc85e46cd
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/8aa2ce93ee704b76a10f83ba67595e6a
Samsung S37D802UA*,0,1,0,0,3,https://www.epeat.net/product-details/65e7d3f1f83f446ea33d94d49eb8c73d
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/f2a5b9ef4a2142b4a35ff46345d670a9
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/dbb97080e7c44883b7b98c5fa7295b8e
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/d9c16f787d97435baa85fd97f2851a35
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/230fe099004a418f9a2e7f296db27780
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/f37e3d91c04e40d09f9fbaa5469fdb3e
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/875378d1c04044b283a2a3d1cad5816a
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/30dddc0a3d744a2b852d76e237ec32ad
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/2d4872f29abd4491b224fbc561107e15
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/152078274bd241f3abfdf6a96f9891ba
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/92be550f02b8401593f3a88d0c0d7acd
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/2427c5e39faa4d04a6587cdbc1598385
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/feaf8e05bfc14cf9b7d7bf24e6b091b2
Samsung S37D804EA*,0,1,0,0,3,https://www.epeat.net/product-details/f8579a1f19c6488da8422d372d76a2c8
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/c9db1c7b9dba4c558eb82118b20eae40
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/cd16fd70a6ce41f59c7e60f4ab768098
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/5727ef2d110f49bdb004c3c2b1c3b5ee
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/ff119085cbec4ca19a6ebfcde47b7972
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/3b7dd31a976d461db97ba06ede128035
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/2ca2e1662f134d6bae8c573bd8716706
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/2ed9e14a558b4be38a0063180fc6d964
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/9fda157bb461444b8fae82d9fa5950bb
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/46e5809300fb40499b64e039370d56ec
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/20469b7a468d4222a313dcad1338f7bb
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/f40724a0c1584186b61ca073e1d29c5d
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/e7fa067911774e25ae59b21004f927a4
Samsung S37D804UA*,0,1,0,0,3,https://www.epeat.net/product-details/07cf1e9e4db245439bf93d69b95eb7b7
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/38a796bd8df34deca5fd30d6f663e752
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/53dd5eaa3ae0486693c46c521bcb2e42
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/1040c45cce1e4da1bdee349fac3601bf
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/03317fcb681f472cabe254116dd44b75
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/9ffb3bef51a64e33a68c550171f03bf1
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/017db167ec6a4b959df5b146e39e137f
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/a7353880c6b3474e900e956fb88a70d4
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/7ba25baf88ef4863b8d6b33c734eb032
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/c17a1690ffc24a058900e3e872a4b782
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/a1887df4e2704f8998347b73922334ac
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/fa481c8d9ea94f98826e92f22730e485
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/9733fdd57110479e8e478f8723c101cd
Samsung ​S27F432UA*,0,1,0,0,3,https://www.epeat.net/product-details/7f14a0d6c19c45f1bda5396d7409c33e
SATELLITE C30-K,0,1,0,0,2,https://www.epeat.net/product-details/7a31144894344d71995e686c0834a180
SATELLITE C30-K,0,1,0,0,2,https://www.epeat.net/product-details/4d3f7d9b106240bb8af27b393b6c4c33
SATELLITE C40-K,0,1,0,0,2,https://www.epeat.net/product-details/920ff26c27cf4ce3957b0c59b7067764
SATELLITE C40-K,0,1,0,0,2,https://www.epeat.net/product-details/808d634886394bfa97c965308d0b0066
SATELLITE C50-K,0,1,0,0,2,https://www.epeat.net/product-details/e26c7dff4ffd425aa9f066e287f75861
SATELLITE C50-K,0,1,0,0,2,https://www.epeat.net/product-details/957508e49c9f4d97b9f3576978d7a91f
SATELLITE PRO C30-K,0,1,0,0,2,https://www.epeat.net/product-details/089fa96ce28d472fbbbd00d14c361269
SATELLITE PRO C30-K,0,1,0,0,2,https://www.epeat.net/product-details/439e144be1474396b95ebd3790da5252
SATELLITE PRO C40-K,0,1,0,0,2,https://www.epeat.net/product-details/acb50b1891d7434c9e3a6266b57d1de0
SATELLITE PRO C40-K,0,1,0,0,2,https://www.epeat.net/product-details/1bb2336f49934ac7ad88a86dd4167109
SATELLITE PRO C50-K,0,1,0,0,2,https://www.epeat.net/product-details/ff2451d64db445ff86c47deb7934705e
SATELLITE PRO C50-K,0,1,0,0,2,https://www.epeat.net/product-details/29188d59609f4caaa4f61c5e5eb47254
SATELLITE PRO R40-K,0,1,0,0,3,https://www.epeat.net/product-details/920f35bf51784d8182f9f8a09f18209f
SATELLITE PRO R40-K,0,1,0,0,3,https://www.epeat.net/product-details/6afb0b1c98af4568bb77f0478cd7f606
SATELLITE PRO R50-K,0,1,0,0,3,https://www.epeat.net/product-details/62e9ea995d30400ea64886c8546dbb2f
SATELLITE PRO R50-K,0,1,0,0,3,https://www.epeat.net/product-details/0cb662e3b1de4524998fff81bccf897a
Saturno Series,0,1,0,0,3,https://www.epeat.net/product-details/4d9091d4c03a4268be885370b29c9638
ScanSnap iX100,0,1,0,0,2,https://www.epeat.net/product-details/521b196190c2447bb557d2eb887381f6
ScanSnap iX1300/P3805A,0,1,0,0,2,https://www.epeat.net/product-details/2a10b5a546844c80903f70f84cf64097
ScanSnap iX1400/P3820A,0,1,0,0,2,https://www.epeat.net/product-details/a6f8d8546ad94b13af31647082c13a6d
ScanSnap iX1600 Receipt Edition/P3770A,0,1,0,0,2,https://www.epeat.net/product-details/8c28fa7231aa4bb4b92d80bfdad4cfae
ScanSnap iX1600/P3770A,0,1,0,0,2,https://www.epeat.net/product-details/6f602b9905834e21a3204d3ce4c2447b
ScanSnap iX2400 / P3870A,0,1,0,0,3,https://www.epeat.net/product-details/b326737125dc426babd84a947587c35c
ScanSnap iX2500 / P3860A (Black),0,1,0,0,3,https://www.epeat.net/product-details/c55e7e28d0b84fbe9c19d6b096fa1600
ScanSnap iX2500 / P3860A (White),0,1,0,0,3,https://www.epeat.net/product-details/2377ccd58ea44f4785fae95c74dc1a88
ScanSnap SV600,0,1,0,0,2,https://www.epeat.net/product-details/2e77a1937dcb4092a6ee18382c4e85f6
SCORCH 2050,0,1,0,0,1,https://www.epeat.net/product-details/cc95212ddeac41c1b3299184f8a78ca0
SCORCH 3050,0,1,0,0,1,https://www.epeat.net/product-details/f611ce25b3d94be2b403f007a50d79dc
Scorch Xtreme Workstation,0,1,0,0,1,https://www.epeat.net/product-details/0aa42554266943489b3c833c6a4adaa2
Scorch-Xtreme-S,0,1,0,0,1,https://www.epeat.net/product-details/f26d9f0e1faa4e48ada46445153c58b9
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/169a61ca3f4041f1a508b85366630d14
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/d8fbfb1e91b24caca74f426aeb0b4ec3
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/c7d6adce8dbe4d4fa091776c6448a4f0
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/254bf84a4046475daf567a528ed63966
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/256e9265d72446beaadb3f80210ffa55
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/1b5f3b1ae9ab4f27a070b17076dbdb42
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/57ed7a94a5784104865cc87293baffa1
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/3bedbc0bc76a4d68a9b76821fda299e7
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/0804ce5e7e4b4e338946dfdb14e27eb7
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/503dfe4e2c92487eaa70132fbc812479
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/2897b37b60054ff685930d2ec8dd9c40
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/a344e9745d814f5683b3b241c138af70
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/a9167b026a6a4d5abb37bf1a458ce027
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/eb7c4f26bc1f430bb398451faf5775bd
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/e5ebd717e45a4fa2a643cd15e44421c0
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/e6a9ad320ba643898b69b6fb0b24dca1
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/edee931d2c4c496bbcc259a229327b09
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/8cb3bc4423374b4b92ca3f080ca46e32
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/939422b6d9d246c2979d29a0cf7a1fbf
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/b44679aa40f447b1b6e4b13ad859fe01
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/2b240907f27c4015bb290f8663bae334
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/707989d4063f44c6a02110026fbc11af
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/3f6d5512ced24c46b229bc2786a63a57
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/32bfe5bbda5b42218c11968b68fac63d
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/3f9dacfb53814af1b3b203d96457ccdc
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/90ecd91d558c43718ffddaede1c4b18c
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/b0f52352430a48c19179fc6d328d1d6d
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/dec808e292e44747af286262ded0f9ae
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/b8703a9523d246789ab284ac886fdb6c
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/d7aaeeac309746fe9addbf518b69601d
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/8bb6ba990f6248438235764b793f338f
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/dba4e8216f224c2d9b10666e2bb52899
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/362652144faa4a31b2e6ec335a13fb85
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/31d0d31493e949efb9f2127bd8ad1227
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/c7314e5b0d624875b015582529b64d01
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/91c94ef724f14c4cbea99c44c97764f5
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/0479bb833e414b58bd2f292cd58f53a9
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/94a938e32cc947ed941acd1ead931ef3
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/eb369bc66ee646e6a53c48a32f13f143
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/1d9428cd2a4b40509ea915cd5e63ba06
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/ccb434c2ed9d49d2b4dcde99a7565df4
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/c6d6f5f9047a4dae97c7841673bb201d
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/f5dacb5d2c684b119fbe63f0a76f271a
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/b5b420bedbad46b8a418f91cfef1c7ab
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/da1942e15cec4554bb8db3487623445a
Series 6 Plus,0,1,0,0,2,https://www.epeat.net/product-details/11fcc782578e48b4b5ef832947d6403f
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/4499d640a1c546029ff43c0db5872819
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/2aadfce3166443ab8055ec1e4d0a48cc
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/f17c940912e346f3b32a6b163627bb53
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/e17c99e405d242b39d2bd32828a67233
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/897a475855fb4e5cb77b024a7df1ec92
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/36e1c8c6daa34b3ea9cbca3505456e0f
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/f579ae4e2bb248f9b8eda80a7ee21ff6
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/08f81675c59649fe95b3146648af84d5
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/bc7833cda8e84ccda3896dc41874ffc0
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/5276a0ad6ca34353937b420092526583
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/118f09638a9c41fda7abf882d4a1fe7f
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/9bbefe41f81541b7a07e9b452cfc7ee4
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/c1e55c84cf694866a3fbb20c66e47d10
Series 7 (India),0,1,0,0,2,https://www.epeat.net/product-details/393e895e043f44a9889f8e89a530bbab
